Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% of Students Found
50,3,FTF + FTT,22051,22051,History,161,149,"$14,712","$30,968","$46,584","$34,113",111,1,74.50%
50,3,FTF + FTT,22051,22051,History,161,138,"$21,635","$39,458","$57,203","$43,372",102,2,73.91%
50,3,FTF + FTT,22051,22051,History,161,127,"$28,390","$43,840","$62,005","$51,133",93,3,73.23%
50,3,FTF + FTT,22051,22051,History,161,110,"$29,476","$46,825","$68,498","$56,654",76,4,69.09%
50,3,FTF + FTT,22051,22051,History,161,101,"$27,136","$50,030","$70,552","$53,170",71,5,70.30%
50,3,FTF + FTT,22051,22051,History,161,89,"$24,894","$52,346","$62,933","$52,389",62,6,69.66%
50,3,FTF + FTT,22051,22051,History,161,80,"$28,289","$54,168","$72,810","$55,846",52,7,65.00%
50,3,FTF + FTT,22051,22051,History,161,68,"$36,218","$50,322","$72,875","$52,258",44,8,64.71%
50,3,FTF + FTT,22051,22051,History,161,63,"$39,898","$59,289","$71,102","$56,625",39,9,61.90%
50,3,FTF + FTT,22051,22051,History,161,51,"$31,940","$62,355","$79,060","$59,263",34,10,66.67%
50,3,FTF + FTT,22051,22051,History,161,46,"$49,375","$68,233","$78,693","$66,679",28,11,60.87%
50,3,FTF + FTT,22051,22051,History,161,36,"$29,830","$60,126","$72,453","$60,074",22,12,61.11%
50,3,FTF + FTT,22051,22051,History,161,26,"$35,493","$64,443","$72,831","$59,136",18,13,69.23%
50,3,FTF + FTT,22051,22051,History,161,18,"$46,090","$68,052","$82,347","$65,659",12,14,66.67%
50,3,FTF + FTT,22051,22051,History,161,13,"$60,037","$69,915","$84,933","$69,959",10,15,76.92%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,16,"$38,238","$46,362","$51,118","$44,782",14,1,87.50%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,16,"$43,593","$49,579","$54,169","$49,796",14,2,87.50%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,14,"$27,046","$42,370","$49,527","$43,147",11,3,78.57%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,14,"$29,226","$40,012","$48,591","$42,840",9,4,64.29%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,14,"$32,988","$43,608","$51,008","$48,727",8,5,57.14%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,11,"$40,743","$50,488","$110,404","$67,515",6,6,54.55%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,10,"$46,327","$52,118","$54,428","$61,037",6,7,60.00%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,9,"$18,408","$51,879","$56,813","$47,039",6,8,66.67%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,8,"$29,702","$33,894","$54,268","$45,647",5,9,62.50%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,7,,,,,3,10,42.86%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,7,,,,,4,11,57.14%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,5,,,,,1,12,20.00%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,3,,,,,1,13,33.33%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,3,,,,,1,14,33.33%
50,3,FTF + FTT,22061 + 22063,22063,Geography,18,2,,,,,,15,0.00%
50,3,FTF + FTT,22071,22071,Political Science,89,79,"$16,087","$24,090","$45,701","$35,092",64,1,81.01%
50,3,FTF + FTT,22071,22071,Political Science,89,69,"$21,322","$36,521","$55,920","$45,328",51,2,73.91%
50,3,FTF + FTT,22071,22071,Political Science,89,66,"$23,336","$42,787","$63,273","$46,129",49,3,74.24%
50,3,FTF + FTT,22071,22071,Political Science,89,59,"$18,259","$44,878","$61,440","$45,727",39,4,66.10%
50,3,FTF + FTT,22071,22071,Political Science,89,50,"$22,030","$44,636","$68,902","$48,599",32,5,64.00%
50,3,FTF + FTT,22071,22071,Political Science,89,46,"$23,340","$49,659","$70,597","$50,419",32,6,69.57%
50,3,FTF + FTT,22071,22071,Political Science,89,40,"$31,706","$53,189","$78,458","$60,548",27,7,67.50%
50,3,FTF + FTT,22071,22071,Political Science,89,33,"$29,597","$62,553","$80,452","$63,842",23,8,69.70%
50,3,FTF + FTT,22071,22071,Political Science,89,28,"$32,677","$61,939","$106,213","$73,534",19,9,67.86%
50,3,FTF + FTT,22071,22071,Political Science,89,23,"$16,961","$61,755","$75,300","$60,876",18,10,78.26%
50,3,FTF + FTT,22071,22071,Political Science,89,20,"$36,407","$67,233","$133,605","$76,515",15,11,75.00%
50,3,FTF + FTT,22071,22071,Political Science,89,18,"$35,813","$86,633","$137,289","$90,823",14,12,77.78%
50,3,FTF + FTT,22071,22071,Political Science,89,15,"$79,601","$128,055","$161,963","$119,055",11,13,73.33%
50,3,FTF + FTT,22071,22071,Political Science,89,10,"$106,983","$129,096","$174,520","$143,266",8,14,80.00%
50,3,FTF + FTT,22071,22071,Political Science,89,6,"$113,848","$120,006","$126,764","$117,259",5,15,83.33%
50,3,FTF + FTT,22081,22081,Sociology,112,107,"$18,773","$28,709","$44,900","$38,567",83,1,77.57%
50,3,FTF + FTT,22081,22081,Sociology,112,101,"$19,884","$32,563","$47,271","$39,787",84,2,83.17%
50,3,FTF + FTT,22081,22081,Sociology,112,87,"$23,405","$40,142","$55,794","$49,339",68,3,78.16%
50,3,FTF + FTT,22081,22081,Sociology,112,73,"$22,088","$38,339","$58,725","$49,505",58,4,79.45%
50,3,FTF + FTT,22081,22081,Sociology,112,62,"$28,667","$45,693","$67,357","$60,751",43,5,69.35%
50,3,FTF + FTT,22081,22081,Sociology,112,55,"$33,667","$52,384","$78,205","$67,299",39,6,70.91%
50,3,FTF + FTT,22081,22081,Sociology,112,43,"$50,931","$66,210","$79,305","$73,969",32,7,74.42%
50,3,FTF + FTT,22081,22081,Sociology,112,40,"$44,847","$67,194","$83,796","$73,408",32,8,80.00%
50,3,FTF + FTT,22081,22081,Sociology,112,32,"$44,504","$69,989","$91,156","$77,144",26,9,81.25%
50,3,FTF + FTT,22081,22081,Sociology,112,27,"$54,119","$69,774","$87,576","$88,848",21,10,77.78%
50,3,FTF + FTT,22081,22081,Sociology,112,23,"$56,886","$75,593","$104,464","$104,973",16,11,69.57%
50,3,FTF + FTT,22081,22081,Sociology,112,18,"$60,064","$68,784","$115,844","$80,710",14,12,77.78%
50,3,FTF + FTT,22081,22081,Sociology,112,14,"$64,019","$91,336","$123,537","$89,977",12,13,85.71%
50,3,FTF + FTT,22081,22081,Sociology,112,10,"$21,386","$63,291","$90,083","$64,154",9,14,90.00%
50,3,FTF + FTT,22081,22081,Sociology,112,9,"$23,468","$68,113","$86,919","$67,882",9,15,100.00%
50,3,FTF + FTT,22111,22111,African-American Studies,2,2,,,,,2,1,100.00%
50,3,FTF + FTT,22111,22111,African-American Studies,2,2,,,,,2,2,100.00%
50,3,FTF + FTT,22111,22111,African-American Studies,2,1,,,,,1,3,100.00%
50,3,FTF + FTT,22111,22111,African-American Studies,2,1,,,,,1,4,100.00%
50,3,FTF + FTT,22111,22111,African-American Studies,2,,,,,,,5,#DIV/0!
50,3,FTF + FTT,22111,22111,African-American Studies,2,,,,,,,6,#DIV/0!
50,3,FTF + FTT,22111,22111,African-American Studies,2,,,,,,,7,#DIV/0!
50,3,FTF + FTT,22111,22111,African-American Studies,2,,,,,,,8,#DIV/0!
50,3,FTF + FTT,22111,22111,African-American Studies,2,,,,,,,9,#DIV/0!
50,3,FTF + FTT,22111,22111,African-American Studies,2,,,,,,,10,#DIV/0!
50,3,FTF + FTT,22111,22111,African-American Studies,2,,,,,,,11,#DIV/0!
50,3,FTF + FTT,22111,22111,African-American Studies,2,,,,,,,12,#DIV/0!
50,3,FTF + FTT,22111,22111,African-American Studies,2,,,,,,,13,#DIV/0!
50,3,FTF + FTT,22111,22111,African-American Studies,2,,,,,,,14,#DIV/0!
50,3,FTF + FTT,22111,22111,African-American Studies,2,,,,,,,15,#DIV/0!
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,3,,,,,3,1,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,3,,,,,3,2,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,3,,,,,3,3,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,3,,,,,3,4,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,3,,,,,3,5,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,3,,,,,3,6,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,3,,,,,3,7,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,2,,,,,2,8,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,2,,,,,2,9,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,2,,,,,2,10,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,2,,,,,2,11,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,1,,,,,1,12,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,1,,,,,1,13,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,1,,,,,1,14,100.00%
50,3,FTF + FTT,22131,22131,Mexican-American Studies,3,1,,,,,1,15,100.00%
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,1,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,2,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,3,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,4,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,5,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,6,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,7,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,8,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,9,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,10,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,11,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,12,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,13,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,14,#DIV/0!
50,3,FTF + FTT,22990 + 49991,49991,Women's Studies,1,,,,,,,15,#DIV/0!
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,301,"$10,954","$23,126","$44,140","$29,793",218,1,72.43%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,286,"$15,825","$32,196","$50,713","$36,588",202,2,70.63%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,259,"$16,981","$37,445","$59,341","$42,773",172,3,66.41%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,238,"$15,085","$42,281","$60,515","$44,227",152,4,63.87%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,213,"$20,689","$42,298","$62,798","$46,718",133,5,62.44%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,187,"$19,715","$50,485","$72,688","$49,989",116,6,62.03%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,174,"$20,065","$44,917","$72,152","$50,653",110,7,63.22%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,157,"$19,070","$45,805","$71,629","$52,455",94,8,59.87%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,140,"$24,954","$56,218","$72,350","$58,280",84,9,60.00%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,122,"$23,210","$54,749","$70,299","$58,810",73,10,59.84%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,111,"$26,949","$57,963","$79,772","$58,544",68,11,61.26%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,93,"$22,006","$59,984","$78,813","$60,878",55,12,59.14%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,74,"$29,328","$64,646","$97,486","$67,074",39,13,52.70%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,58,"$33,539","$67,535","$93,619","$68,146",27,14,46.55%
50,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,317,39,"$34,736","$68,540","$89,635","$67,074",21,15,53.85%
50,3,FTF,00000,00000,Undeclared/Unknown,927,845,"$13,825","$26,683","$44,884","$32,770",650,1,76.92%
50,3,FTF,00000,00000,Undeclared/Unknown,927,758,"$18,592","$37,808","$56,463","$40,913",571,2,75.33%
50,3,FTF,00000,00000,Undeclared/Unknown,927,668,"$21,706","$40,706","$60,901","$44,653",509,3,76.20%
50,3,FTF,00000,00000,Undeclared/Unknown,927,592,"$20,758","$42,623","$65,238","$47,099",447,4,75.51%
50,3,FTF,00000,00000,Undeclared/Unknown,927,525,"$24,831","$48,436","$70,305","$51,605",380,5,72.38%
50,3,FTF,00000,00000,Undeclared/Unknown,927,453,"$28,395","$53,031","$75,940","$57,811",316,6,69.76%
50,3,FTF,00000,00000,Undeclared/Unknown,927,387,"$30,035","$56,177","$79,238","$60,387",262,7,67.70%
50,3,FTF,00000,00000,Undeclared/Unknown,927,326,"$32,882","$58,650","$82,929","$63,542",219,8,67.18%
50,3,FTF,00000,00000,Undeclared/Unknown,927,253,"$40,984","$66,734","$93,142","$72,761",155,9,61.26%
50,3,FTF,00000,00000,Undeclared/Unknown,927,205,"$40,204","$69,160","$97,177","$76,740",126,10,61.46%
50,3,FTF,00000,00000,Undeclared/Unknown,927,154,"$50,543","$76,949","$105,993","$87,637",91,11,59.09%
50,3,FTF,00000,00000,Undeclared/Unknown,927,107,"$58,997","$87,988","$112,874","$90,908",67,12,62.62%
50,3,FTF,00000,00000,Undeclared/Unknown,927,70,"$63,498","$91,020","$123,842","$113,327",46,13,65.71%
50,3,FTF,00000,00000,Undeclared/Unknown,927,44,"$57,655","$86,392","$118,645","$123,232",30,14,68.18%
50,3,FTF,00000,00000,Undeclared/Unknown,927,24,"$72,573","$94,241","$127,465","$96,740",16,15,66.67%
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,61,"$17,746","$32,452","$47,359","$34,954",49,1,80.33%
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,46,"$56,855","$72,623","$79,810","$64,771",37,2,80.43%
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,30,"$26,573","$76,057","$89,980","$63,768",25,3,83.33%
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,6,"$22,337","$56,875","$97,431","$58,855",5,4,83.33%
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,1,,,,,1,5,100.00%
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,,,,,,,6,#DIV/0!
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,,,,,,,7,#DIV/0!
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,,,,,,,8,#DIV/0!
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,,,,,,,9,#DIV/0!
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,,,,,,,10,#DIV/0!
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,,,,,,,11,#DIV/0!
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,,,,,,,12,#DIV/0!
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,,,,,,,13,#DIV/0!
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,,,,,,,14,#DIV/0!
50,3,FTF,00121 + 12031 + 12032,12032,Nursing,73,,,,,,,15,#DIV/0!
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,1,1,100.00%
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,1,2,100.00%
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,1,3,100.00%
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,1,4,100.00%
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,,,,,,,5,#DIV/0!
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,,,,,,,6,#DIV/0!
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,,,,,,,7,#DIV/0!
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,,,,,,,8,#DIV/0!
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,,,,,,,9,#DIV/0!
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,,,,,,,10,#DIV/0!
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,,,,,,,11,#DIV/0!
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,,,,,,,12,#DIV/0!
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,,,,,,,13,#DIV/0!
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,,,,,,,14,#DIV/0!
50,3,FTF,03101 + 03121 + 03122,03122,European Studies,1,,,,,,,15,#DIV/0!
50,3,FTF,03131,03131,American Studies,3,3,,,,,3,1,100.00%
50,3,FTF,03131,03131,American Studies,3,3,,,,,2,2,66.67%
50,3,FTF,03131,03131,American Studies,3,3,,,,,3,3,100.00%
50,3,FTF,03131,03131,American Studies,3,3,,,,,3,4,100.00%
50,3,FTF,03131,03131,American Studies,3,2,,,,,2,5,100.00%
50,3,FTF,03131,03131,American Studies,3,2,,,,,2,6,100.00%
50,3,FTF,03131,03131,American Studies,3,2,,,,,2,7,100.00%
50,3,FTF,03131,03131,American Studies,3,2,,,,,2,8,100.00%
50,3,FTF,03131,03131,American Studies,3,2,,,,,2,9,100.00%
50,3,FTF,03131,03131,American Studies,3,2,,,,,2,10,100.00%
50,3,FTF,03131,03131,American Studies,3,2,,,,,2,11,100.00%
50,3,FTF,03131,03131,American Studies,3,2,,,,,2,12,100.00%
50,3,FTF,03131,03131,American Studies,3,1,,,,,1,13,100.00%
50,3,FTF,03131,03131,American Studies,3,1,,,,,1,14,100.00%
50,3,FTF,03131,03131,American Studies,3,1,,,,,1,15,100.00%
50,3,FTF,04011,04011,Biology,223,204,"$12,891","$28,804","$48,742","$33,635",154,1,75.49%
50,3,FTF,04011,04011,Biology,223,170,"$20,112","$34,689","$54,181","$39,466",126,2,74.12%
50,3,FTF,04011,04011,Biology,223,136,"$27,851","$41,874","$61,181","$45,912",95,3,69.85%
50,3,FTF,04011,04011,Biology,223,109,"$18,218","$45,816","$69,483","$49,547",81,4,74.31%
50,3,FTF,04011,04011,Biology,223,91,"$20,543","$45,747","$64,466","$48,817",66,5,72.53%
50,3,FTF,04011,04011,Biology,223,70,"$20,008","$44,083","$68,208","$48,258",46,6,65.71%
50,3,FTF,04011,04011,Biology,223,62,"$18,077","$41,887","$78,093","$52,267",41,7,66.13%
50,3,FTF,04011,04011,Biology,223,54,"$19,519","$48,431","$80,989","$55,225",34,8,62.96%
50,3,FTF,04011,04011,Biology,223,45,"$12,447","$33,223","$71,950","$50,972",26,9,57.78%
50,3,FTF,04011,04011,Biology,223,35,"$29,759","$46,132","$84,228","$56,421",19,10,54.29%
50,3,FTF,04011,04011,Biology,223,24,"$17,988","$67,094","$108,684","$69,736",11,11,45.83%
50,3,FTF,04011,04011,Biology,223,19,"$33,038","$51,798","$82,338","$115,439",10,12,52.63%
50,3,FTF,04011,04011,Biology,223,15,"$19,415","$39,651","$75,892","$113,914",9,13,60.00%
50,3,FTF,04011,04011,Biology,223,11,"$3,729","$17,867","$76,622","$31,589",7,14,63.64%
50,3,FTF,04011,04011,Biology,223,9,"$18,937","$57,779","$82,754","$64,297",7,15,77.78%
50,3,FTF,04141,04141,Biochemistry,48,39,"$8,042","$23,256","$42,442","$29,139",31,1,79.49%
50,3,FTF,04141,04141,Biochemistry,48,32,"$22,951","$33,252","$51,595","$39,026",22,2,68.75%
50,3,FTF,04141,04141,Biochemistry,48,27,"$17,835","$34,571","$50,701","$41,988",23,3,85.19%
50,3,FTF,04141,04141,Biochemistry,48,23,"$26,433","$43,597","$60,309","$43,986",16,4,69.57%
50,3,FTF,04141,04141,Biochemistry,48,17,"$38,666","$47,865","$58,747","$48,794",11,5,64.71%
50,3,FTF,04141,04141,Biochemistry,48,11,"$6,901","$31,093","$75,081","$43,199",7,6,63.64%
50,3,FTF,04141,04141,Biochemistry,48,11,$503,"$30,046","$80,067","$40,552",7,7,63.64%
50,3,FTF,04141,04141,Biochemistry,48,9,"$26,331","$26,622","$55,657","$46,011",5,8,55.56%
50,3,FTF,04141,04141,Biochemistry,48,8,"$34,730","$40,062","$77,762","$59,150",5,9,62.50%
50,3,FTF,04141,04141,Biochemistry,48,5,,,,,3,10,60.00%
50,3,FTF,04141,04141,Biochemistry,48,4,,,,,2,11,50.00%
50,3,FTF,04141,04141,Biochemistry,48,3,,,,,2,12,66.67%
50,3,FTF,04141,04141,Biochemistry,48,2,,,,,1,13,50.00%
50,3,FTF,04141,04141,Biochemistry,48,1,,,,,1,14,100.00%
50,3,FTF,04141,04141,Biochemistry,48,,,,,,,15,#DIV/0!
50,3,FTF,05011,05011,Business Administration,738,667,"$16,572","$31,202","$47,196","$36,835",522,1,78.26%
50,3,FTF,05011,05011,Business Administration,738,610,"$22,931","$39,696","$56,849","$44,073",479,2,78.52%
50,3,FTF,05011,05011,Business Administration,738,533,"$25,811","$44,737","$62,239","$48,008",415,3,77.86%
50,3,FTF,05011,05011,Business Administration,738,474,"$30,624","$49,128","$71,714","$53,095",354,4,74.68%
50,3,FTF,05011,05011,Business Administration,738,406,"$35,855","$54,664","$77,414","$58,969",296,5,72.91%
50,3,FTF,05011,05011,Business Administration,738,345,"$36,800","$58,586","$81,586","$61,634",247,6,71.59%
50,3,FTF,05011,05011,Business Administration,738,293,"$43,541","$61,764","$85,691","$66,913",203,7,69.28%
50,3,FTF,05011,05011,Business Administration,738,253,"$37,193","$61,294","$89,971","$66,252",179,8,70.75%
50,3,FTF,05011,05011,Business Administration,738,219,"$48,400","$67,356","$95,997","$75,341",144,9,65.75%
50,3,FTF,05011,05011,Business Administration,738,183,"$48,292","$70,879","$100,305","$79,936",121,10,66.12%
50,3,FTF,05011,05011,Business Administration,738,140,"$54,368","$79,000","$96,476","$85,003",87,11,62.14%
50,3,FTF,05011,05011,Business Administration,738,116,"$52,738","$83,567","$104,410","$89,380",67,12,57.76%
50,3,FTF,05011,05011,Business Administration,738,75,"$52,839","$83,593","$111,863","$99,609",38,13,50.67%
50,3,FTF,05011,05011,Business Administration,738,45,"$27,227","$78,578","$116,882","$81,305",23,14,51.11%
50,3,FTF,05011,05011,Business Administration,738,20,"$43,678","$94,209","$135,271","$120,983",10,15,50.00%
50,3,FTF,05131,05131,International Business,67,64,"$18,338","$32,435","$44,290","$33,919",46,1,71.88%
50,3,FTF,05131,05131,International Business,67,59,"$21,715","$40,687","$53,813","$40,642",44,2,74.58%
50,3,FTF,05131,05131,International Business,67,51,"$24,222","$41,465","$55,725","$43,191",35,3,68.63%
50,3,FTF,05131,05131,International Business,67,46,"$28,819","$40,571","$60,918","$46,258",30,4,65.22%
50,3,FTF,05131,05131,International Business,67,37,"$11,211","$40,102","$68,829","$43,584",26,5,70.27%
50,3,FTF,05131,05131,International Business,67,32,"$29,275","$45,683","$72,278","$50,444",21,6,65.63%
50,3,FTF,05131,05131,International Business,67,28,"$39,644","$61,668","$75,413","$62,825",17,7,60.71%
50,3,FTF,05131,05131,International Business,67,26,"$49,642","$66,069","$98,120","$69,350",15,8,57.69%
50,3,FTF,05131,05131,International Business,67,23,"$40,439","$62,570","$69,576","$58,337",15,9,65.22%
50,3,FTF,05131,05131,International Business,67,20,"$33,329","$62,884","$89,618","$61,724",12,10,60.00%
50,3,FTF,05131,05131,International Business,67,18,"$23,089","$52,986","$103,677","$57,657",10,11,55.56%
50,3,FTF,05131,05131,International Business,67,12,"$9,320","$44,532","$103,424","$56,852",7,12,58.33%
50,3,FTF,05131,05131,International Business,67,8,,,,,4,13,50.00%
50,3,FTF,05131,05131,International Business,67,7,,,,,3,14,42.86%
50,3,FTF,05131,05131,International Business,67,5,,,,,3,15,60.00%
50,3,FTF,05992,05992,Public Relations,24,20,"$12,257","$28,495","$32,536","$23,882",15,1,75.00%
50,3,FTF,05992,05992,Public Relations,24,20,"$24,626","$34,360","$38,498","$30,167",15,2,75.00%
50,3,FTF,05992,05992,Public Relations,24,17,"$16,539","$36,704","$48,780","$32,414",14,3,82.35%
50,3,FTF,05992,05992,Public Relations,24,15,"$25,818","$44,545","$48,491","$35,849",12,4,80.00%
50,3,FTF,05992,05992,Public Relations,24,12,"$15,999","$38,066","$45,585","$33,042",9,5,75.00%
50,3,FTF,05992,05992,Public Relations,24,10,"$11,236","$33,946","$47,175","$28,657",5,6,50.00%
50,3,FTF,05992,05992,Public Relations,24,5,,,,,3,7,60.00%
50,3,FTF,05992,05992,Public Relations,24,5,,,,,2,8,40.00%
50,3,FTF,05992,05992,Public Relations,24,3,,,,,1,9,33.33%
50,3,FTF,05992,05992,Public Relations,24,3,,,,,1,10,33.33%
50,3,FTF,05992,05992,Public Relations,24,3,,,,,1,11,33.33%
50,3,FTF,05992,05992,Public Relations,24,3,,,,,1,12,33.33%
50,3,FTF,05992,05992,Public Relations,24,3,,,,,1,13,33.33%
50,3,FTF,05992,05992,Public Relations,24,2,,,,,1,14,50.00%
50,3,FTF,05992,05992,Public Relations,24,1,,,,,,15,0.00%
50,3,FTF,06011,06011,Communications,123,114,"$11,328","$25,620","$35,544","$27,337",86,1,75.44%
50,3,FTF,06011,06011,Communications,123,106,"$18,037","$34,943","$49,358","$38,030",77,2,72.64%
50,3,FTF,06011,06011,Communications,123,100,"$22,368","$41,745","$56,574","$42,432",67,3,67.00%
50,3,FTF,06011,06011,Communications,123,84,"$16,297","$41,684","$61,109","$43,699",60,4,71.43%
50,3,FTF,06011,06011,Communications,123,70,"$30,509","$49,055","$59,985","$49,482",46,5,65.71%
50,3,FTF,06011,06011,Communications,123,57,"$31,010","$52,939","$68,490","$52,400",39,6,68.42%
50,3,FTF,06011,06011,Communications,123,49,"$29,601","$54,247","$75,413","$55,175",33,7,67.35%
50,3,FTF,06011,06011,Communications,123,44,"$18,147","$41,629","$72,855","$49,209",28,8,63.64%
50,3,FTF,06011,06011,Communications,123,38,"$31,918","$57,630","$89,600","$58,476",27,9,71.05%
50,3,FTF,06011,06011,Communications,123,34,"$30,631","$47,354","$94,182","$59,239",27,10,79.41%
50,3,FTF,06011,06011,Communications,123,27,"$46,628","$65,532","$112,486","$74,347",20,11,74.07%
50,3,FTF,06011,06011,Communications,123,20,"$60,267","$83,016","$124,906","$91,423",15,12,75.00%
50,3,FTF,06011,06011,Communications,123,16,"$60,590","$78,092","$123,297","$91,354",12,13,75.00%
50,3,FTF,06011,06011,Communications,123,8,"$79,190","$83,458","$142,533","$108,079",7,14,87.50%
50,3,FTF,06011,06011,Communications,123,3,,,,,2,15,66.67%
50,3,FTF,06021 + 06022,06022,Journalism,69,59,"$7,248","$19,729","$36,329","$23,327",45,1,76.27%
50,3,FTF,06021 + 06022,06022,Journalism,69,53,"$18,435","$31,962","$40,212","$33,607",41,2,77.36%
50,3,FTF,06021 + 06022,06022,Journalism,69,44,"$16,710","$34,401","$46,014","$35,530",33,3,75.00%
