Campus,Location,Student Path,Entry Stat,HEGIS At ExitOLD,HEGIS At Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,62,"$22,531 ","$38,603 ","$60,342 ","$42,880 ",44,3
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,55,"$31,051 ","$47,582 ","$67,070 ","$47,285 ",40,4
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,52,"$26,473 ","$51,592 ","$72,536 ","$50,201 ",38,5
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,49,"$20,253 ","$45,022 ","$68,562 ","$48,803 ",36,6
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,46,"$29,565 ","$48,803 ","$70,869 ","$53,834 ",31,7
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,42,"$29,190 ","$49,104 ","$71,800 ","$55,511 ",30,8
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,40,"$34,096 ","$59,173 ","$83,714 ","$57,658 ",27,9
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,39,"$38,794 ","$53,846 ","$83,553 ","$62,002 ",25,10
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,39,"$29,490 ","$61,313 ","$88,977 ","$58,861 ",25,11
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,36,"$18,041 ","$52,327 ","$77,730 ","$50,677 ",23,12
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,34,"$26,724 ","$49,907 ","$84,776 ","$57,539 ",22,13
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,27,"$33,589 ","$62,200 ","$91,962 ","$65,875 ",15,14
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,105,24,"$35,102 ","$59,395 ","$94,302 ","$65,609 ",14,15
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,126,"$6,768 ","$15,638 ","$31,242 ","$21,504 ",102,1
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,116,"$11,318 ","$18,459 ","$33,152 ","$23,907 ",94,2
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,106,"$7,594 ","$19,576 ","$37,750 ","$25,263 ",78,3
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,95,"$9,065 ","$24,505 ","$39,675 ","$29,102 ",65,4
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,88,"$7,997 ","$21,351 ","$39,398 ","$26,359 ",66,5
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,70,"$10,181 ","$19,556 ","$44,271 ","$27,975 ",47,6
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,62,"$9,225 ","$24,859 ","$45,121 ","$30,034 ",41,7
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,53,"$9,826 ","$21,719 ","$61,882 ","$32,179 ",35,8
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,46,"$11,049 ","$33,906 ","$62,608 ","$35,795 ",29,9
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,41,"$6,150 ","$38,918 ","$67,969 ","$41,133 ",24,10
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,34,"$25,918 ","$60,255 ","$75,724 ","$49,850 ",19,11
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,32,"$38,005 ","$63,867 ","$74,510 ","$53,837 ",16,12
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,26,"$35,232 ","$66,226 ","$85,215 ","$58,876 ",13,13
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,21,"$41,277 ","$75,323 ","$93,147 ","$66,148 ",12,14
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,132,16,"$4,709 ","$49,661 ","$89,580 ","$56,094 ",11,15
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,279,"$13,415 ","$23,789 ","$36,462 ","$26,562 ",245,1
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,267,"$15,689 ","$27,840 ","$43,498 ","$30,297 ",236,2
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,251,"$17,162 ","$30,414 ","$46,868 ","$33,154 ",216,3
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,236,"$18,122 ","$32,392 ","$51,176 ","$35,812 ",196,4
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,224,"$18,905 ","$36,142 ","$54,265 ","$38,132 ",186,5
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,212,"$21,110 ","$40,582 ","$57,150 ","$40,966 ",173,6
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,203,"$25,365 ","$41,649 ","$61,116 ","$43,340 ",162,7
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,183,"$21,523 ","$42,584 ","$62,113 ","$43,151 ",146,8
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,168,"$23,132 ","$44,571 ","$62,836 ","$44,700 ",131,9
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,148,"$22,716 ","$45,195 ","$67,130 ","$45,921 ",114,10
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,126,"$23,056 ","$46,034 ","$67,463 ","$46,144 ",97,11
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,109,"$23,780 ","$44,940 ","$71,358 ","$47,574 ",83,12
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,86,"$26,355 ","$48,570 ","$77,367 ","$52,200 ",67,13
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,66,"$25,410 ","$52,938 ","$74,852 ","$50,050 ",50,14
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,292,56,"$30,206 ","$59,745 ","$78,860 ","$53,977 ",46,15
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,754,"$15,108 ","$28,776 ","$45,801 ","$34,631 ",630,1
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,626,"$20,346 ","$38,579 ","$58,267 ","$43,776 ",524,2
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,536,"$25,733 ","$43,461 ","$66,293 ","$50,553 ",449,3
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,478,"$31,106 ","$52,514 ","$79,831 ","$58,574 ",383,4
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,414,"$33,208 ","$57,150 ","$85,967 ","$62,420 ",328,5
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,366,"$35,548 ","$58,581 ","$88,691 ","$66,477 ",280,6
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,325,"$40,135 ","$64,793 ","$96,490 ","$70,957 ",232,7
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,290,"$41,530 ","$71,688 ","$100,347 ","$74,329 ",201,8
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,262,"$42,564 ","$69,007 ","$102,693 ","$75,035 ",181,9
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,238,"$47,515 ","$76,360 ","$112,710 ","$80,897 ",155,10
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,213,"$46,949 ","$75,829 ","$112,508 ","$81,927 ",140,11
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,183,"$45,382 ","$77,148 ","$120,006 ","$84,767 ",122,12
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,162,"$52,625 ","$88,557 ","$123,098 ","$88,731 ",106,13
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,143,"$48,650 ","$84,608 ","$126,662 ","$89,701 ",96,14
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,862,123,"$51,329 ","$83,643 ","$122,931 ","$91,247 ",81,15
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,108,"$23,008 ","$39,364 ","$51,043 ","$38,507 ",91,1
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,107,"$35,028 ","$56,580 ","$71,047 ","$53,778 ",92,2
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,107,"$41,549 ","$65,312 ","$81,823 ","$59,989 ",91,3
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,107,"$35,508 ","$61,797 ","$81,533 ","$57,602 ",89,4
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,107,"$40,902 ","$72,272 ","$90,450 ","$65,982 ",82,5
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,107,"$51,526 ","$72,249 ","$87,591 ","$68,879 ",84,6
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,107,"$53,281 ","$76,248 ","$92,861 ","$72,131 ",81,7
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,107,"$66,879 ","$84,622 ","$93,777 ","$80,879 ",78,8
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,107,"$61,209 ","$85,575 ","$94,533 ","$78,441 ",79,9
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,107,"$52,203 ","$85,696 ","$97,368 ","$76,039 ",78,10
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,105,"$51,245 ","$79,642 ","$99,431 ","$75,293 ",77,11
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,78,"$69,584 ","$88,554 ","$105,964 ","$83,346 ",55,12
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,65,"$67,986 ","$91,487 ","$107,227 ","$85,505 ",46,13
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,48,"$66,897 ","$91,309 ","$106,923 ","$89,407 ",31,14
55,Dominguez Hills,1,FTF + FTT,12081,12081,Occupational Therapy,108,19,"$84,217 ","$92,828 ","$118,992 ","$97,020 ",12,15
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,161,"$29,546 ","$53,414 ","$66,636 ","$47,676 ",149,1
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,123,"$61,323 ","$76,711 ","$88,743 ","$73,888 ",117,2
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,106,"$70,760 ","$79,420 ","$93,637 ","$80,477 ",96,3
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,95,"$73,304 ","$81,902 ","$95,520 ","$84,755 ",86,4
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,88,"$66,488 ","$84,290 ","$103,530 ","$83,203 ",79,5
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,75,"$71,959 ","$91,704 ","$110,433 ","$89,604 ",65,6
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,66,"$66,434 ","$88,691 ","$110,132 ","$89,182 ",56,7
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,59,"$71,469 ","$89,908 ","$116,833 ","$90,105 ",54,8
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,48,"$77,533 ","$94,670 ","$115,413 ","$96,048 ",44,9
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,43,"$78,745 ","$97,906 ","$117,463 ","$100,937 ",40,10
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,39,"$78,382 ","$94,391 ","$113,702 ","$97,573 ",37,11
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,36,"$83,286 ","$96,437 ","$118,695 ","$97,376 ",32,12
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,33,"$78,522 ","$91,368 ","$116,621 ","$93,933 ",30,13
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,32,"$74,645 ","$91,616 ","$121,617 ","$96,120 ",28,14
55,Dominguez Hills,1,FTF + FTT,12231 + 12232,12232,Medical Technology,193,30,"$77,690 ","$97,089 ","$116,693 ","$96,625 ",24,15
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,541,"$11,195 ","$22,227 ","$38,332 ","$25,716 ",440,1
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,502,"$13,804 ","$28,328 ","$46,290 ","$31,226 ",416,2
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,459,"$17,967 ","$36,014 ","$52,658 ","$36,910 ",377,3
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,414,"$23,505 ","$42,562 ","$57,912 ","$41,205 ",323,4
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,367,"$23,613 ","$44,768 ","$61,910 ","$43,528 ",282,5
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,326,"$27,806 ","$46,832 ","$61,710 ","$45,573 ",248,6
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,287,"$26,228 ","$50,768 ","$67,013 ","$47,192 ",212,7
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,254,"$32,399 ","$57,233 ","$71,908 ","$53,078 ",180,8
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,220,"$28,184 ","$58,373 ","$76,915 ","$54,103 ",167,9
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,197,"$28,605 ","$64,008 ","$79,322 ","$58,301 ",144,10
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,161,"$35,312 ","$65,899 ","$81,786 ","$60,162 ",115,11
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,132,"$38,765 ","$65,528 ","$80,011 ","$59,996 ",93,12
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,109,"$42,357 ","$70,671 ","$82,266 ","$64,879 ",75,13
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,85,"$41,420 ","$73,593 ","$84,067 ","$66,040 ",55,14
55,Dominguez Hills,1,FTF + FTT,15011,15011,English,566,67,"$57,908 ","$74,456 ","$89,098 ","$71,686 ",41,15
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,59,"$12,909 ","$23,331 ","$36,498 ","$25,754 ",37,1
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,54,"$12,917 ","$23,808 ","$43,132 ","$28,672 ",35,2
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,48,"$21,258 ","$31,166 ","$49,665 ","$35,594 ",31,3
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,44,"$21,862 ","$34,371 ","$49,148 ","$37,014 ",28,4
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,40,"$26,194 ","$39,765 ","$54,868 ","$42,565 ",25,5
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,33,"$20,699 ","$42,474 ","$62,405 ","$44,499 ",21,6
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,26,"$29,426 ","$52,013 ","$65,268 ","$49,148 ",16,7
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,24,"$30,041 ","$45,810 ","$58,870 ","$45,801 ",16,8
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,21,"$27,491 ","$37,602 ","$57,179 ","$43,676 ",13,9
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,19,"$32,971 ","$47,975 ","$65,161 ","$51,096 ",11,10
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,16,"$33,537 ","$48,644 ","$61,143 ","$51,316 ",9,11
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,15,"$35,590 ","$40,476 ","$59,991 ","$50,426 ",9,12
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,14,"$25,514 ","$48,281 ","$62,154 ","$51,542 ",8,13
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,13,"$27,958 ","$42,471 ","$62,522 ","$49,398 ",8,14
55,Dominguez Hills,1,FTF + FTT,15091,15091,Philosophy,60,12,"$30,178 ","$49,492 ","$68,355 ","$54,833 ",6,15
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,1,,,,,1,1
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,1,,,,,1,2
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,1,,,,,1,3
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,1,,,,,1,4
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,1,,,,,1,5
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,1,,,,,1,6
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,1,,,,,1,7
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,1,,,,,1,8
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,,,,,,,9
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,,,,,,,10
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,,,,,,,11
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,,,,,,,12
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,,,,,,,13
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,,,,,,,14
55,Dominguez Hills,1,FTF + FTT,15991,15991,Humanities,1,,,,,,,15
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,169,"$12,618 ","$28,431 ","$47,384 ","$31,903 ",136,1
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,154,"$20,390 ","$45,526 ","$54,849 ","$40,877 ",129,2
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,136,"$24,502 ","$52,488 ","$62,277 ","$47,457 ",116,3
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,110,"$27,362 ","$53,960 ","$63,714 ","$48,212 ",95,4
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,96,"$33,280 ","$58,838 ","$70,560 ","$53,181 ",83,5
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,86,"$42,350 ","$63,764 ","$75,933 ","$58,742 ",72,6
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,81,"$35,250 ","$64,611 ","$79,194 ","$59,440 ",70,7
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,71,"$51,134 ","$69,778 ","$79,254 ","$64,243 ",61,8
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,62,"$50,146 ","$75,800 ","$87,709 ","$69,208 ",57,9
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,51,"$56,331 ","$79,962 ","$90,001 ","$72,346 ",47,10
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,46,"$62,568 ","$78,593 ","$90,676 ","$74,767 ",40,11
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,39,"$50,120 ","$79,635 ","$90,854 ","$72,403 ",35,12
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,35,"$66,918 ","$78,715 ","$88,527 ","$73,993 ",30,13
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,31,"$66,061 ","$83,755 ","$95,142 ","$77,326 ",26,14
55,Dominguez Hills,1,FTF + FTT,17011,17011,Mathematics,189,23,"$53,870 ","$86,136 ","$100,558 ","$79,454 ",20,15
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,26,"$6,150 ","$19,558 ","$30,252 ","$20,938 ",18,1
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,20,"$12,714 ","$26,511 ","$60,628 ","$34,199 ",13,2
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,15,"$23,601 ","$35,289 ","$69,211 ","$43,405 ",8,3
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,10,"$21,516 ","$35,435 ","$70,442 ","$43,775 ",7,4
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,8,"$33,480 ","$43,688 ","$71,326 ","$54,664 ",6,5
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,7,,,,,4,6
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,7,,,,,4,7
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,7,,,,,4,8
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,5,,,,,2,9
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,4,,,,,2,10
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,4,,,,,2,11
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,4,,,,,1,12
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,4,,,,,2,13
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,,,,,,,14
55,Dominguez Hills,1,FTF + FTT,19021,19021,Physics,31,,,,,,,15
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,57,"$13,198 ","$27,806 ","$40,539 ","$29,826 ",50,1
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,51,"$24,042 ","$44,336 ","$51,959 ","$42,105 ",38,2
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,46,"$32,792 ","$43,516 ","$60,634 ","$46,008 ",35,3
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,44,"$39,429 ","$49,733 ","$77,911 ","$54,858 ",34,4
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,39,"$40,394 ","$53,481 ","$71,766 ","$55,920 ",30,5
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,39,"$39,166 ","$49,279 ","$71,211 ","$56,062 ",31,6
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,36,"$32,507 ","$57,701 ","$79,966 ","$57,898 ",28,7
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,36,"$45,672 ","$65,282 ","$79,300 ","$65,718 ",27,8
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,31,"$43,725 ","$58,951 ","$76,175 ","$70,188 ",24,9
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,28,"$44,396 ","$67,243 ","$88,426 ","$70,295 ",22,10
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,24,"$34,394 ","$67,918 ","$79,848 ","$67,948 ",20,11
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,19,"$44,674 ","$63,656 ","$79,967 ","$67,992 ",15,12
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,15,"$47,148 ","$67,268 ","$88,862 ","$86,645 ",12,13
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,13,"$51,054 ","$69,085 ","$101,157 ","$83,821 ",11,14
55,Dominguez Hills,1,FTF + FTT,19051,19051,Chemistry,62,11,"$48,399 ","$54,071 ","$74,231 ","$73,745 ",9,15
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,25,"$12,777 ","$20,316 ","$42,654 ","$27,836 ",20,1
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,21,"$23,309 ","$38,147 ","$56,489 ","$36,461 ",19,2
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,17,"$31,442 ","$43,044 ","$53,845 ","$43,101 ",16,3
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,11,"$30,752 ","$51,365 ","$63,282 ","$48,630 ",10,4
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,8,"$12,915 ","$46,228 ","$60,329 ","$39,551 ",7,5
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,6,"$30,960 ","$55,823 ","$71,356 ","$48,434 ",6,6
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,6,"$13,489 ","$44,367 ","$68,226 ","$41,178 ",6,7
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,6,"$29,066 ","$47,326 ","$68,043 ","$46,320 ",5,8
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,6,"$18,592 ","$39,165 ","$71,060 ","$42,524 ",6,9
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,5,"$25,550 ","$29,446 ","$52,664 ","$36,690 ",5,10
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,5,,,,,4,11
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,4,,,,,3,12
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,2,,,,,1,13
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,1,,,,,,14
55,Dominguez Hills,1,FTF + FTT,19141,19141,Geology,26,,,,,,,15
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,4,,,,,3,1
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,2,,,,,2,2
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,3
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,4
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,5
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,6
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,7
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,8
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,9
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,10
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,11
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,12
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,13
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,14
55,Dominguez Hills,1,FTF + FTT,19171,19171,Earth Science,7,,,,,,,15
55,Dominguez Hills,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,705","1,567","$11,148 ","$21,546 ","$34,358 ","$25,637 ","1,326",1
55,Dominguez Hills,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,705","1,281","$15,606 ","$27,491 ","$41,868 ","$30,901 ","1,051",2
55,Dominguez Hills,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,705","1,072","$19,069 ","$32,419 ","$46,620 ","$35,237 ",850,3
55,Dominguez Hills,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,705",875,"$19,862 ","$34,952 ","$50,198 ","$37,181 ",696,4
55,Dominguez Hills,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,705",719,"$22,370 ","$38,509 ","$54,993 ","$40,552 ",569,5
55,Dominguez Hills,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,705",612,"$24,643 ","$41,118 ","$58,961 ","$43,014 ",461,6
